Categorías,DATA PARA WEB
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancayo">Guancayo [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guánuco">Guánuco [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guaripampa">Guaripampa [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guarocheri">Guarocheri [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guayllasi">Guayllasi [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaytara">Guaytara [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hacari">Hacari [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hallaoca">Hallaoca [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guanca">Hanan Guanca [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guancas ">Hanan Guancas  [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hatun xauxa">Hatun xauxa [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hátun xauxa">Hátun Xauxa [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hequeco">Hequeco [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#huamachuco">Huamachuco [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurcumanor">Hurcumanor [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guanca">Hurin Guanca [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guancas / huringuancas">Hurin Guancas / Huringuancas [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#huyassi">Huyassi [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ixitoc">Ixitoc [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#jauja">Jauja [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la chimba">La Chimba [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la nasca">La Nasca [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lamai">Lamai [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lapal">Lapal [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#laraos">Laraos [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#lima">Lima [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lima">Lima [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaca">Llaca [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llampa">Llampa [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaucamalla">Llaucamalla [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lleuin">Lleuin [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#loa">Loa [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lunaguana">Lunaguana [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mala">Mala [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#malcadan">Malcadan [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#manchay">Manchay [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mancheca">Mancheca [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#maray">Maray [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mayo">Mayo [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#molloampato">Molloampato [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#motupe">Motupe [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ocaycachiz">Ocaycachiz [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#paccamaca">Paccamaca [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pachacama">Pachacama [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pachacamac/pachacama">Pachacamac/Pachacama [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pambo">Pambo [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#pampas">Pampas [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pampas ">Pampas  [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#panamá">Panamá [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#panarai">Panarai [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#panza liubi">Panza liubi [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parcialidad/parcialidades">parcialidad/parcialidades [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#parcos">Parcos [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parcos">Parcos [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#pariacaca">Pariacaca [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parinacocha">Parinacocha [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pasto">Pasto [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#patadi">Patadi [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucara">Paucara [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucararay">Paucararay [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucarbamba">Paucarbamba [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#paucarpampa">Paucarpampa [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paycara">Paycara [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#perú">Perú [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pincos">Pincos [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#piru">Piru [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pisco">Pisco [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#piscoy">Piscoy [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#piura">Piura [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ploya">Ploya [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pombo">Pombo [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#porsi">Porsi [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#potosí">Potosí [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pra">Pra [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pucara">Pucara [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#puná">Puná [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#puruay">Puruay [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#putina">Putina [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#puzcouilca/puzco uilca">Puzcouilca/Puzco uilca [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quinigui">Quinigui [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quinua">Quinua [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quipan">Quipan [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#quito">Quito [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#quito">Quito [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quito">Quito [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#rimac">Rimac [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#sachisagagna">Sachisagagna [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#salcac">Salcac [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sanchadas">Sanchadas [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#saquixaguana">Saquixaguana [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sayunpa">Sayunpa [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sucat">Sucat [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sucnaque">Sucnaque [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sulco">Sulco [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#tangarara">Tangarara [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tarama/tarana">Tarama/Tarana [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tarcos">Tarcos [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tarma">Tarma [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#tarma">Tarma [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#taucap">Taucap [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tiaguanaco">Tiaguanaco [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tichicasa">Tichicasa [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tinta">Tinta [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tococache">Tococache [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#toto">Toto [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista20/#tumbes">Tumbes [Cristóbal de Mena]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tumbez">Tumbez [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#tuna">Tuna [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#uchubamba">Uchubamba [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#uruchalla">Uruchalla [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#víctoc">Víctoc [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#vilcabamba">Vilcabamba [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#xauxa">Xauxa [Pedro Sancho]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#xauxa">Xauxa [Andrés de Vega]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#xauxa">Xauxa [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#xuque">Xuque [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yaros">yaros [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yauequi llanay">Yauequi llanay [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yauyos">Yauyos [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yca">Yca [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ychmay">Ychmay [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yucai">Yucai [Cristóbal de Albornoz]</a></p>
Toponimia,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yzcas">Yzcas [Cristóbal de Albornoz]</a></p>
Vestido,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#borla">borla [Pedro Sancho]</a></p>
Vestido,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#capaccochas">capaccochas [Cristóbal de Albornoz]</a></p>
Vestido,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#gualparicos">gualparicos [Cristóbal de Albornoz]</a></p>
Vestido,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guara">Guara [Cristóbal de Albornoz]</a></p>
